#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,deviceId,location,room
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T13:17:40Z,43.83338207203993,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T13:17:45Z,43.833090849747286,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T13:17:50Z,43.83298660293319,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T13:17:55Z,43.83293614434868,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T13:18:00Z,43.83291829831721,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:37:20Z,43.833000486838834,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:37:25Z,43.83299643837775,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:37:30Z,43.83298368239148,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:37:35Z,43.83298384068079,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:37:40Z,43.832984947657486,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:37:45Z,43.83297677786277,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:37:50Z,43.832970457534415,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:45:55Z,43.832970457534415,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:00Z,43.83292036607238,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:05Z,43.832849484467395,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:10Z,43.83282617097141,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:15Z,43.832764144363395,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:20Z,43.83268645428897,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:25Z,43.832532190072286,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:30Z,43.832423865886426,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:35Z,43.832338421064236,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:40Z,43.832322771907634,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:45Z,43.83229808905139,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:50Z,43.83227650389666,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:46:55Z,43.83227240829734,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:00Z,43.832263605537015,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:05Z,43.83225186702214,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:10Z,43.832230345065625,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:15Z,43.832216411605344,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:20Z,43.83218014391606,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:25Z,43.8321208145546,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:30Z,43.83203337503186,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:35Z,43.831987622840224,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:40Z,43.83191928985856,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:45Z,43.831874275731366,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:50Z,43.83180754631484,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:47:55Z,43.83175188254907,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:00Z,43.831667490068995,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:05Z,43.83163514503608,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:10Z,43.83160204182241,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:15Z,43.83149779574328,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:20Z,43.83121533398143,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:25Z,43.83085442582372,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:30Z,43.8305709690789,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:48:35Z,43.830394714779196,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:00Z,43.830394714779196,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:05Z,43.829252267588515,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:10Z,43.82781150266936,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:15Z,43.82742840309875,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:20Z,43.82692752968355,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:25Z,43.826608901815014,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:30Z,43.826281976245724,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:35Z,43.826150714121766,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:40Z,43.82595270167467,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:45Z,43.82585957919367,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:50Z,43.82565507495606,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:49:55Z,43.82536219960847,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:00Z,43.82485845278721,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:05Z,43.824507462540986,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:10Z,43.8241311134865,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:15Z,43.82392693526477,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:20Z,43.8237237328717,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:25Z,43.82354533217157,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:30Z,43.823373439975484,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:35Z,43.823040724620036,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:40Z,43.822742130244656,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:45Z,43.822221922726555,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:50Z,43.82179202676541,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:50:55Z,43.8211256482088,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:00Z,43.82061897896024,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:05Z,43.81996285229396,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:10Z,43.81958572383894,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:15Z,43.81920618784258,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:20Z,43.819053508117456,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:25Z,43.81879756997746,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:30Z,43.81857529809065,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:35Z,43.81825138622948,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:40Z,43.81802869983871,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:45Z,43.817658317314056,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:50Z,43.81733965435662,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:51:55Z,43.817029839026176,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:00Z,43.816950452075005,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:05Z,43.816821033934055,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:10Z,43.816484465253275,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:15Z,43.81624622590799,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:20Z,43.81596458663813,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:25Z,43.81581112084768,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:30Z,43.81562981879452,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:35Z,43.815366954484816,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:40Z,43.814873742633665,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:45Z,43.81449005419155,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:50Z,43.81388288571566,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:52:55Z,43.813448088160456,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:00Z,43.81289097762624,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:05Z,43.812612012427955,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:10Z,43.81218021536313,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:15Z,43.81190351369972,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:20Z,43.81158584415193,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:25Z,43.81140146536097,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:30Z,43.81114325869189,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:35Z,43.81099311717852,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:40Z,43.81092278701102,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:45Z,43.810706915464216,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:50Z,43.81046019595183,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:53:55Z,43.810059643584616,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:00Z,43.80975186141835,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:05Z,43.80930005262212,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:10Z,43.8089961947128,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:15Z,43.808599806274,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:20Z,43.808371949996854,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:25Z,43.80794876115592,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:30Z,43.80757982019057,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:35Z,43.80722701236241,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:40Z,43.80709385470423,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:45Z,43.806888809187996,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:50Z,43.80666537381405,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:54:55Z,43.80626867905104,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:00Z,43.80598546733913,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:05Z,43.80562082955616,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:10Z,43.80536924967305,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:15Z,43.80496989596536,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:20Z,43.8046179512315,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:25Z,43.80408545807311,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:30Z,43.803688759974435,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:35Z,43.803474801792206,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:40Z,43.803415752257145,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:45Z,43.803327858285,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:50Z,43.80299926227815,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:55:55Z,43.80263426606332,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:00Z,43.80213174735669,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:05Z,43.80187754750633,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:10Z,43.80157037849245,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:20Z,43.801264522163834,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:25Z,43.801011072586476,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:30Z,43.80084672916347,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:35Z,43.80088923638391,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:40Z,43.80107806540059,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:45Z,43.80116636000766,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:50Z,43.80126169575347,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:56:55Z,43.80125083726131,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:00Z,43.80114585128827,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:05Z,43.8010570275787,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:10Z,43.80099137422584,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:15Z,43.80091890734463,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:20Z,43.800903507050634,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:25Z,43.80092008084648,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:30Z,43.80100268337717,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:35Z,43.80115889150398,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:40Z,43.801217327232706,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:45Z,43.801298816471004,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:50Z,43.80136772737594,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T13:17:00Z,2025-07-27T11:13:44.887Z,2025-07-25T15:57:55Z,43.80142465287771,latitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
