#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,deviceId,location,room
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:39:30Z,13.013439869298306,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:39:40Z,13.013432947897863,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:39:50Z,13.013390159088988,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:40:00Z,13.013201414307343,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:40:10Z,13.01267111863477,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:40:20Z,13.011986249215463,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:40:30Z,13.011136902769522,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:40:40Z,13.010120764706139,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:40:50Z,13.00948698586213,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:41:00Z,13.008822369675963,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:41:10Z,13.008942221417808,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:41:20Z,13.009550391180602,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:41:30Z,13.010393359794461,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:41:40Z,13.011221370787357,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:41:50Z,13.01192657691288,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:42:00Z,13.012454183246707,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:42:10Z,13.013085428477075,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:42:20Z,13.013616637327399,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:42:30Z,13.013513406656688,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:42:40Z,13.012912037042721,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:42:50Z,13.012478696110431,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:43:00Z,13.012539259487275,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:43:10Z,13.012638671616232,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:43:20Z,13.012635382290496,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:43:30Z,13.012566924149395,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:43:40Z,13.012570199251318,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:43:50Z,13.012447629143333,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:44:00Z,13.012157099431462,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:44:10Z,13.012332844185678,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:44:20Z,13.012598030799357,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:44:30Z,13.012186417778974,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:44:40Z,13.011415803843578,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:44:50Z,13.010953468818101,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:45:00Z,13.010560522829408,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:45:10Z,13.010440143309904,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:45:20Z,13.010612035923705,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:45:30Z,13.01104733170161,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:45:40Z,13.010830671305218,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:45:50Z,13.01077009623925,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:46:00Z,13.010718498371821,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:46:10Z,13.010721116784607,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:46:20Z,13.010774896826202,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:46:30Z,13.010397469245325,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:46:40Z,13.010138244689804,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:46:50Z,13.010124958074524,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:47:00Z,13.010125581325237,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:47:10Z,13.01012887955299,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:47:20Z,13.010127642584552,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:47:30Z,13.010126399142257,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:47:40Z,13.010120906437066,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:47:50Z,13.010118510898723,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:48:00Z,13.010123813627834,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:48:10Z,13.010126715021702,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:48:20Z,13.010107124207254,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:48:30Z,13.010079832803177,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:48:40Z,13.009894551216163,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:48:50Z,13.009581883621712,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:49:00Z,13.009562737307622,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:49:10Z,13.009562737307624,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:49:20Z,13.009562737307622,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:49:30Z,13.009562737307622,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:49:40Z,13.009562737307624,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:49:50Z,13.009562737307622,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:50:00Z,13.009562737307622,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:50:10Z,13.009576032464297,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:50:20Z,13.009593759339861,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:50:30Z,13.00959375933986,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:50:40Z,13.009593759339861,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:50:50Z,13.009593759339861,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:51:00Z,13.009593759339861,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:51:10Z,13.009593759339861,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:51:20Z,13.009593759339861,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:51:30Z,13.00959375933986,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:51:40Z,13.009479248622837,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:51:50Z,13.009744022567125,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:52:00Z,13.009696230534246,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:52:10Z,13.009043459666506,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:52:20Z,13.008198075003566,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:52:30Z,13.007806043093243,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
,,0,2025-07-25T16:17:56.379867381Z,2025-07-25T17:17:56.379867381Z,2025-07-25T16:52:40Z,13.008249162701784,longitude,corso_IoT,Pixel 6a,Marche,PesaroUrbino
